Date,US_71708110,US_71715B40,US_71716E10,US_71722W10,US_73701010,US_74271810,US_74318710,US_74374N10,US_74587V10,US_75615P10,US_75886F10,US_76133010,US_76243J10,US_76655960,US_79543510,US_80105N10,US_80281730,US_80360710,US_80660510,US_80890510,US_81064810,US_81129220,US_81181C10,US_81731510,US_82481R10,US_83470610,US_84763A10,US_85205L10,US_85858C10,US_86845910,US_87406020,US_87650L10,US_88078L10,US_88162420,US_88579Y10,US_89422G10,US_90400D10,US_90480110,US_91307C10,US_91911X10,US_92165910,US_92511W10,US_92661310,US_98074510,US_98302410,US_98920Y30,US_G0176710,US_G3040110,US_G637AM10,US_G9782210,US_H0036K14,US_H0130110,US_M8737E10,US_M9608810,US_N3101010
2009-11-06,16.96 ,,,,,61.04 ,3.85 ,,,,15.71 ,,,7.40 ,20.94 ,36.70 ,3.80 ,1.44 ,,,,,9.45 ,,55.22 ,,4.67 ,,,,,,,52.03 ,75.41 ,,,,43.00 ,32.48 ,10.44 ,,,24.10 ,,,7.70 ,23.00 ,,39.18 ,,146.74 ,10.60 ,,13.30 
2009-11-09,17.43 ,,,,,61.85 ,3.79 ,,,,15.68 ,,,7.96 ,21.14 ,37.91 ,3.78 ,1.53 ,,,,,9.72 ,,56.59 ,,4.79 ,,,,,,,53.20 ,77.20 ,,,,43.08 ,32.80 ,10.44 ,,,24.72 ,,,7.63 ,23.19 ,,39.62 ,,147.29 ,10.60 ,,13.40 
2009-11-10,17.56 ,,,,,61.86 ,3.61 ,,,,15.80 ,,,7.55 ,20.08 ,37.89 ,3.73 ,1.44 ,,,,,9.34 ,,56.80 ,,5.00 ,,,,,,,52.77 ,77.99 ,,,,43.25 ,32.64 ,10.25 ,,,24.79 ,,,7.58 ,23.05 ,,39.47 ,,147.32 ,10.60 ,,13.40 
2009-11-11,17.62 ,,,,,62.23 ,3.55 ,,,,18.95 ,,,7.69 ,20.16 ,38.00 ,3.98 ,1.39 ,,,,,9.84 ,,56.67 ,,5.13 ,,,,,,,52.56 ,77.96 ,,,,43.34 ,33.32 ,10.42 ,,,24.88 ,,,7.89 ,22.96 ,,39.93 ,,147.47 ,10.60 ,,13.19 
2009-11-12,17.62 ,,,,,61.30 ,3.55 ,,,,18.99 ,,,7.51 ,20.21 ,37.96 ,4.05 ,1.47 ,,,,,9.40 ,,56.52 ,,4.89 ,,,,,,,52.21 ,77.21 ,,,,42.19 ,32.98 ,10.11 ,,,24.11 ,,,7.93 ,22.44 ,,39.70 ,,145.61 ,10.60 ,,12.91 
2009-11-13,17.59 ,,,,,61.61 ,3.77 ,,,,18.57 ,,,7.48 ,20.79 ,38.22 ,4.12 ,1.47 ,,,,,9.37 ,,59.80 ,,4.77 ,,,,,,,52.28 ,77.32 ,,,,41.73 ,33.37 ,10.49 ,,,24.55 ,,,7.91 ,22.70 ,,40.19 ,,146.63 ,10.60 ,,12.82 
2009-11-16,17.94 ,,,,,62.27 ,4.17 ,,,,19.72 ,,,7.70 ,21.49 ,38.94 ,4.18 ,1.61 ,,,,,9.82 ,,58.14 ,,4.83 ,,,,,,,52.81 ,78.02 ,,,,43.69 ,34.02 ,10.72 ,,,25.73 ,,,8.18 ,23.11 ,,40.00 ,,146.09 ,10.60 ,,12.88 
2009-11-17,17.94 ,,,,,62.31 ,4.14 ,,,,19.93 ,,,7.69 ,21.63 ,38.47 ,4.07 ,1.59 ,,,,,9.45 ,,57.29 ,,4.98 ,,,,,,,52.62 ,78.78 ,,,,44.70 ,34.26 ,10.74 ,,,26.07 ,,,9.36 ,22.86 ,,39.74 ,,147.00 ,10.60 ,,12.70 
2009-11-18,18.19 ,,,,,62.41 ,4.03 ,,,,19.38 ,,,7.65 ,22.00 ,38.42 ,4.06 ,1.53 ,,,,,9.20 ,,57.51 ,,4.97 ,,,,,,,53.06 ,77.80 ,,,,45.28 ,34.15 ,10.57 ,,,25.80 ,,,9.21 ,22.69 ,,39.32 ,,147.50 ,10.60 ,,12.66 
2009-11-19,18.11 ,,,,,62.15 ,3.99 ,,,,18.67 ,,,7.78 ,23.59 ,37.68 ,3.89 ,1.55 ,,,,,9.34 ,,56.60 ,,4.78 ,,,,,,,53.04 ,77.25 ,,,,44.81 ,33.66 ,10.41 ,,,23.70 ,,,8.91 ,22.33 ,,39.17 ,,146.64 ,10.60 ,,12.66 
2009-11-20,18.36 ,,,,,61.80 ,4.07 ,,,,18.46 ,,,7.78 ,23.41 ,37.67 ,4.00 ,1.46 ,,,,,9.30 ,,56.43 ,,4.74 ,,,,,,,52.72 ,76.64 ,,,,44.91 ,33.28 ,10.28 ,,,23.14 ,,,8.66 ,22.20 ,,39.31 ,,145.26 ,10.60 ,,12.63 
2009-11-23,18.53 ,,,,,62.73 ,4.10 ,,,,18.58 ,,,8.05 ,23.46 ,38.62 ,3.99 ,1.49 ,,,,,9.40 ,,57.70 ,,4.71 ,,,,,,,53.43 ,77.73 ,,,,44.70 ,32.60 ,10.42 ,,,23.75 ,,,8.65 ,22.75 ,,39.75 ,,147.45 ,10.60 ,,12.65 
2009-11-24,18.31 ,,,,,62.80 ,4.10 ,,,,18.66 ,,,8.00 ,23.56 ,38.63 ,4.11 ,1.49 ,,,,,9.34 ,,58.67 ,,4.69 ,,,,,,,53.27 ,77.61 ,,,,45.50 ,32.85 ,10.49 ,,,23.70 ,,,8.63 ,22.62 ,,39.93 ,,148.16 ,10.60 ,,12.64 
2009-11-25,18.59 ,,,,,62.87 ,4.07 ,,,,18.34 ,,,7.96 ,23.29 ,39.46 ,4.00 ,1.48 ,,,,,9.63 ,,59.49 ,,4.67 ,,,,,,,53.16 ,77.91 ,,,,45.80 ,33.11 ,10.59 ,,,24.15 ,,,8.91 ,22.89 ,,40.57 ,,149.19 ,10.60 ,,12.57 
2009-11-27,18.25 ,,,,,62.48 ,3.93 ,,,,18.09 ,,,7.70 ,22.79 ,38.43 ,4.00 ,1.46 ,,,,,9.39 ,,58.94 ,,4.43 ,,,,,,,52.88 ,76.75 ,,,,45.74 ,32.82 ,10.56 ,,,23.32 ,,,8.63 ,22.60 ,,40.68 ,,148.10 ,10.60 ,,12.25 
2009-11-30,18.17 ,,,,,62.35 ,3.87 ,,,,18.35 ,,,7.57 ,22.80 ,37.96 ,3.99 ,1.42 ,,,,,9.28 ,,58.87 ,,4.40 ,,,,,,,52.79 ,77.44 ,,,,45.59 ,32.69 ,10.56 ,,,23.26 ,,,8.98 ,22.03 ,,40.14 ,,147.88 ,10.60 ,,11.95 
2009-12-01,18.85 ,,,,,62.91 ,4.04 ,,,,18.94 ,,,7.76 ,23.42 ,39.32 ,4.29 ,1.44 ,,,,,9.70 ,,59.49 ,,4.96 ,,,,,,,53.38 ,78.63 ,,,,45.83 ,32.36 ,10.95 ,,,23.89 ,,,9.11 ,22.28 ,,40.84 ,,149.76 ,10.60 ,,11.98 
2009-12-02,18.74 ,,,,,63.19 ,4.06 ,,,,19.29 ,,,8.20 ,23.47 ,39.75 ,4.66 ,1.61 ,,,,,9.72 ,,59.35 ,,4.91 ,,,,,,,53.94 ,78.41 ,,,,46.18 ,32.23 ,11.50 ,,,24.25 ,,,9.06 ,22.42 ,,39.83 ,,158.10 ,10.60 ,,11.91 
2009-12-03,18.64 ,,,,,62.56 ,4.00 ,,,,19.00 ,,,8.38 ,22.85 ,39.52 ,4.96 ,1.62 ,,,,,9.52 ,,58.74 ,,4.81 ,,,,,,,53.57 ,77.15 ,,,,45.29 ,32.23 ,11.68 ,,,24.07 ,,,8.84 ,21.26 ,,39.40 ,,157.72 ,10.60 ,,11.83 
2009-12-04,18.49 ,,,,,62.60 ,4.12 ,,,,19.32 ,,,8.79 ,23.17 ,39.38 ,4.98 ,1.66 ,,,,,9.42 ,,58.74 ,,4.87 ,,,,,,,54.01 ,78.24 ,,,,45.19 ,32.11 ,11.74 ,,,24.57 ,,,9.06 ,20.90 ,,39.49 ,,160.64 ,10.60 ,,11.99 
2009-12-07,18.06 ,,,,,62.47 ,4.25 ,,,,19.23 ,,,8.74 ,23.02 ,38.78 ,4.95 ,1.65 ,,,,,9.42 ,,59.14 ,,4.87 ,,,,,,,53.25 ,77.91 ,,,,44.73 ,31.93 ,11.51 ,,,24.90 ,,,8.90 ,20.25 ,,39.66 ,,163.17 ,10.60 ,,11.65 
2009-12-08,17.76 ,,,,,61.87 ,4.10 ,,,,18.93 ,,,8.74 ,23.19 ,38.73 ,4.75 ,1.53 ,,,,,9.25 ,,58.06 ,,4.74 ,,,,,,,52.44 ,77.11 ,,,,44.43 ,31.58 ,11.07 ,,,24.44 ,,,8.82 ,19.67 ,,39.59 ,,163.45 ,10.60 ,,11.76 
2009-12-09,18.24 ,,,,,62.24 ,4.21 ,,,,18.99 ,,,8.94 ,23.09 ,38.75 ,4.85 ,1.53 ,,,,,9.12 ,,57.18 ,,4.75 ,,,,,,,52.81 ,79.74 ,,,,45.28 ,31.54 ,11.33 ,,,24.15 ,,,8.64 ,19.51 ,,39.50 ,,161.99 ,10.60 ,,11.97 
2009-12-10,18.32 ,,,,,62.24 ,4.13 ,,,,18.75 ,,,8.87 ,22.83 ,38.94 ,4.77 ,1.51 ,,,,,8.98 ,,56.56 ,,4.67 ,,,,,,,53.13 ,80.68 ,,,,46.35 ,32.15 ,11.35 ,,,23.94 ,,,8.75 ,19.73 ,,40.27 ,,162.78 ,10.60 ,,12.14 
2009-12-11,18.30 ,,,,,62.34 ,4.13 ,,,,18.96 ,,,8.80 ,23.05 ,38.50 ,4.82 ,1.52 ,,,,,8.74 ,,56.39 ,,4.70 ,,,,,,,52.79 ,81.75 ,,,,46.70 ,31.52 ,11.42 ,,,24.38 ,,,8.84 ,19.85 ,,39.60 ,,163.43 ,10.60 ,,12.18 
2009-12-14,18.40 ,,,,,63.01 ,4.08 ,,,,19.55 ,,,8.62 ,23.91 ,38.76 ,4.78 ,1.54 ,,,,,8.94 ,,58.31 ,,4.69 ,,,,,,,53.49 ,81.91 ,,,,47.08 ,32.08 ,11.05 ,,,25.00 ,,,8.89 ,19.81 ,,39.91 ,,163.90 ,10.60 ,,12.77 
2009-12-15,18.29 ,,,,,62.12 ,4.12 ,,,,20.22 ,,,8.82 ,24.19 ,38.66 ,4.59 ,1.51 ,,,,,8.80 ,,58.76 ,,4.61 ,,,,,,,53.20 ,82.70 ,,,,47.14 ,31.81 ,10.98 ,,,24.84 ,,,8.81 ,19.84 ,,39.22 ,,163.19 ,10.60 ,,12.66 
2009-12-16,18.41 ,,,,,62.16 ,4.06 ,,,,20.78 ,,,9.01 ,23.71 ,39.21 ,4.51 ,1.50 ,,,,,9.19 ,,58.30 ,,4.66 ,,,,,,,53.03 ,81.72 ,,,,50.32 ,31.78 ,10.90 ,,,25.34 ,,,8.68 ,19.88 ,,38.89 ,,161.78 ,10.60 ,,12.78 
2009-12-17,18.22 ,,,,,61.59 ,4.11 ,,,,20.65 ,,,8.44 ,23.22 ,38.38 ,4.43 ,1.46 ,,,,,9.12 ,,56.98 ,,4.57 ,,,,,,,52.47 ,80.47 ,,,,52.04 ,31.19 ,10.65 ,,,24.92 ,,,8.83 ,19.61 ,,38.37 ,,160.85 ,10.60 ,,12.71 
2009-12-18,18.30 ,,,,,61.55 ,4.18 ,,,,21.41 ,,,8.72 ,23.66 ,39.11 ,4.56 ,1.45 ,,,,,9.17 ,,57.33 ,,4.49 ,,,,,,,52.91 ,80.97 ,,,,52.02 ,31.82 ,10.49 ,,,25.45 ,,,8.93 ,19.64 ,,38.12 ,,162.00 ,10.60 ,,12.09 
2009-12-21,18.61 ,,,,,61.30 ,4.33 ,,,,21.95 ,,,9.26 ,24.29 ,39.07 ,4.61 ,1.49 ,,,,,9.65 ,,57.40 ,,4.63 ,,,,,,,54.56 ,81.43 ,,,,51.64 ,31.88 ,11.22 ,,,25.58 ,,,9.37 ,19.84 ,,38.77 ,,159.90 ,10.60 ,,12.44 
2009-12-22,18.61 ,,,,,61.30 ,4.51 ,,,,22.52 ,,,9.43 ,24.85 ,39.42 ,4.74 ,1.61 ,,,,,9.95 ,,57.60 ,,4.56 ,,,,,,,55.79 ,81.96 ,,,,52.84 ,32.73 ,11.36 ,,,25.73 ,,,9.88 ,20.12 ,,39.26 ,,160.35 ,10.60 ,,12.57 
2009-12-23,18.58 ,,,,,61.31 ,4.46 ,,,,22.97 ,,,9.65 ,25.42 ,39.70 ,4.50 ,1.64 ,,,,,10.30 ,,57.50 ,,4.53 ,,,,,,,55.98 ,82.19 ,,,,52.88 ,32.47 ,11.44 ,,,26.16 ,,,9.57 ,20.28 ,,39.04 ,,159.92 ,10.60 ,,13.06 
2009-12-24,18.60 ,,,,,61.28 ,4.52 ,,,,23.20 ,,,9.79 ,25.43 ,39.87 ,4.48 ,1.61 ,,,,,10.25 ,,57.81 ,,4.48 ,,,,,,,55.94 ,82.55 ,,,,52.76 ,32.48 ,11.48 ,,,26.24 ,,,9.57 ,20.42 ,,39.48 ,,160.25 ,10.60 ,,12.99 
2009-12-28,18.63 ,,,,,61.25 ,4.48 ,,,,24.40 ,,,9.86 ,25.38 ,40.38 ,4.63 ,1.53 ,,,,,10.33 ,,58.00 ,,4.47 ,,,,,,,56.27 ,83.45 ,,,,52.80 ,32.42 ,11.84 ,,,26.30 ,,,9.60 ,20.60 ,,39.49 ,,163.04 ,10.60 ,,13.13 
2009-12-29,18.56 ,,,,,61.58 ,4.41 ,,,,24.43 ,,,9.72 ,25.41 ,40.31 ,4.61 ,1.51 ,,,,,10.45 ,,58.09 ,,4.45 ,,,,,,,55.50 ,84.13 ,,,,52.65 ,32.17 ,11.83 ,,,26.18 ,,,9.56 ,20.69 ,,39.27 ,,164.97 ,10.60 ,,12.94 
2009-12-30,18.50 ,,,,,61.37 ,4.51 ,,,,24.74 ,,,9.63 ,25.53 ,39.77 ,4.70 ,1.47 ,,,,,10.39 ,,58.34 ,,4.46 ,,,,,,,55.88 ,83.90 ,,,,52.43 ,32.11 ,11.55 ,,,26.10 ,,,9.56 ,20.65 ,,39.69 ,,166.00 ,10.60 ,,13.00 
2009-12-31,18.19 ,,,,,60.63 ,4.44 ,,,,24.18 ,,,9.51 ,25.39 ,39.27 ,4.62 ,1.46 ,,,,,10.16 ,,58.70 ,,4.44 ,,,,,,,56.18 ,82.67 ,,,,52.65 ,31.79 ,11.25 ,,,25.77 ,,,9.41 ,20.52 ,,39.83 ,,164.35 ,10.60 ,,12.90 
2010-01-04,18.93 ,,,,,61.12 ,4.45 ,,,,24.63 ,,,9.49 ,26.05 ,40.82 ,4.60 ,1.58 ,,,,,10.54 ,,59.66 ,,4.57 ,,,,,,,57.88 ,83.02 ,,,,53.44 ,31.76 ,11.67 ,,,26.47 ,,,9.71 ,21.11 ,,40.35 ,,154.98 ,10.60 ,,13.14 
2010-01-05,18.66 ,,,,,61.14 ,4.36 ,,,,25.10 ,,,9.50 ,27.63 ,40.30 ,4.31 ,1.55 ,,,,,10.53 ,,58.55 ,,4.65 ,,,,,,,57.06 ,82.50 ,,,,53.27 ,31.51 ,11.28 ,,,26.82 ,,,9.69 ,20.88 ,,38.79 ,,156.46 ,10.60 ,,13.15 
2010-01-06,18.60 ,,,,,60.85 ,4.27 ,,,,24.72 ,,,9.52 ,27.71 ,40.28 ,4.40 ,1.50 ,,,,,10.82 ,,58.83 ,,4.68 ,,,,,,,57.20 ,83.67 ,,,,54.10 ,33.14 ,10.99 ,,,26.83 ,,,10.11 ,20.89 ,,38.30 ,,156.02 ,10.60 ,,13.13 
2010-01-07,18.53 ,,,,,60.52 ,4.31 ,,,,24.57 ,,,9.14 ,28.05 ,40.06 ,4.44 ,1.52 ,,,,,10.76 ,,59.41 ,,4.65 ,,,,,,,56.84 ,83.73 ,,,,55.47 ,34.54 ,10.94 ,,,26.95 ,,,10.13 ,20.62 ,,37.99 ,,154.20 ,10.60 ,,13.10 
2010-01-08,18.68 ,,,,,60.44 ,4.29 ,,,,24.37 ,,,9.36 ,27.99 ,40.19 ,4.39 ,1.55 ,,,,,10.82 ,,59.09 ,,4.66 ,,,,,,,59.34 ,84.32 ,,,,54.82 ,33.54 ,10.89 ,,,27.56 ,,,10.01 ,20.40 ,,37.78 ,,154.34 ,10.60 ,,12.88 
2010-01-11,18.83 ,,,,,60.20 ,4.25 ,,,,24.84 ,,,9.72 ,27.51 ,40.86 ,4.20 ,1.55 ,,,,,10.60 ,,60.01 ,,4.61 ,,,,,,,58.97 ,83.98 ,,,,54.77 ,34.18 ,10.85 ,,,27.66 ,,,10.31 ,20.48 ,,39.44 ,,155.05 ,10.60 ,,13.14 
2010-01-12,18.77 ,,,,,60.89 ,4.40 ,,,,24.51 ,,,9.62 ,26.87 ,40.53 ,4.24 ,1.50 ,,,,,10.32 ,,59.79 ,,5.16 ,,,,,,,58.65 ,84.05 ,,,,55.73 ,34.25 ,10.52 ,,,29.35 ,,,10.30 ,20.15 ,,41.11 ,,153.46 ,10.60 ,,12.44 
2010-01-13,19.21 ,,,,,61.52 ,4.45 ,,,,24.65 ,,,9.83 ,27.59 ,40.71 ,4.46 ,1.57 ,,,,,10.66 ,,60.08 ,,5.01 ,,,,,,,58.95 ,83.78 ,,,,56.63 ,34.89 ,10.61 ,,,29.44 ,,,10.85 ,20.68 ,,41.91 ,,153.24 ,10.60 ,,12.58 
2010-01-14,19.38 ,,,,,61.58 ,4.75 ,,,,24.62 ,,,9.80 ,27.75 ,41.55 ,4.70 ,1.58 ,,,,,10.67 ,,60.94 ,,5.01 ,,,,,,,59.02 ,83.50 ,,,,59.73 ,35.57 ,10.65 ,,,29.32 ,,,11.06 ,20.82 ,,42.13 ,,154.18 ,10.60 ,,12.11 
2010-01-15,19.49 ,,,,,60.82 ,4.70 ,,,,23.88 ,,,9.38 ,26.99 ,41.05 ,4.72 ,1.59 ,,,,,10.30 ,,59.46 ,,5.00 ,,,,,,,58.27 ,83.37 ,,,,58.16 ,34.81 ,10.44 ,,,28.34 ,,,10.80 ,20.63 ,,42.15 ,,152.51 ,10.60 ,,12.00 
2010-01-19,20.00 ,,,,,61.72 ,4.74 ,,,,25.98 ,,,9.62 ,28.87 ,41.31 ,4.85 ,1.65 ,,,,,10.79 ,,60.17 ,,5.20 ,,,,,,,58.17 ,85.12 ,,,,58.29 ,35.66 ,10.66 ,,,29.34 ,,,11.09 ,20.38 ,,43.01 ,,153.35 ,10.60 ,,12.23 
2010-01-20,19.94 ,,,,,60.45 ,4.70 ,,,,25.57 ,,,9.23 ,28.87 ,40.19 ,4.81 ,1.79 ,,,,,10.46 ,,61.64 ,,5.18 ,,,,,,,58.42 ,84.72 ,,,,57.94 ,35.44 ,10.67 ,,,28.94 ,,,11.45 ,20.71 ,,42.78 ,,154.88 ,10.60 ,,12.19 
2010-01-21,19.24 ,,,,,59.84 ,4.70 ,,,,26.14 ,,,9.06 ,28.49 ,38.88 ,4.71 ,1.67 ,,,,,10.43 ,,60.54 ,,5.01 ,,,,,,,57.68 ,82.70 ,,,,57.74 ,34.27 ,10.26 ,,,27.02 ,,,11.23 ,20.39 ,,42.55 ,,154.80 ,10.60 ,,12.05 
2010-01-22,18.96 ,,,,,60.31 ,4.57 ,,,,25.97 ,,,8.75 ,27.64 ,38.10 ,4.54 ,1.61 ,,,,,10.66 ,,59.19 ,,4.81 ,,,,,,,56.68 ,81.48 ,,,,58.45 ,33.53 ,10.26 ,,,26.61 ,,,10.87 ,20.22 ,,42.56 ,,155.81 ,10.60 ,,11.38 
2010-01-25,18.85 ,,,,,60.63 ,4.55 ,,,,26.15 ,,,8.71 ,28.28 ,37.90 ,4.56 ,1.55 ,,,,,10.47 ,,59.39 ,,4.64 ,,,,,,,57.08 ,81.83 ,,,,58.20 ,33.62 ,10.18 ,,,26.71 ,,,10.78 ,20.10 ,,41.58 ,,154.63 ,10.60 ,,10.72 
2010-01-26,18.78 ,,,,,60.69 ,4.59 ,,,,26.28 ,,,8.56 ,28.65 ,38.12 ,4.42 ,1.54 ,,,,,10.30 ,,60.22 ,,4.53 ,,,,,,,56.99 ,81.63 ,,,,57.65 ,33.85 ,10.21 ,,,26.48 ,,,11.56 ,20.10 ,,42.50 ,,156.00 ,10.60 ,,10.27 
2010-01-27,19.00 ,,,,,60.81 ,4.59 ,,,,27.03 ,,,8.74 ,29.29 ,37.90 ,4.61 ,1.52 ,,,,,10.88 ,,60.09 ,,4.58 ,,,,,,,56.91 ,82.30 ,,,,57.56 ,33.83 ,10.22 ,,,26.87 ,,,11.50 ,20.26 ,,43.05 ,,157.00 ,10.60 ,,10.26 
2010-01-28,18.63 ,,,,,61.68 ,4.47 ,,,,26.39 ,,,8.44 ,29.62 ,36.41 ,4.42 ,1.46 ,,,,,10.46 ,,59.44 ,,4.40 ,,,,,,,56.74 ,80.75 ,,,,59.07 ,33.36 ,10.20 ,,,26.29 ,,,11.13 ,19.99 ,,43.53 ,,156.44 ,10.60 ,,10.45 
2010-01-29,18.66 ,,,,,61.55 ,4.50 ,,,,26.66 ,,,8.21 ,29.26 ,36.81 ,4.70 ,1.46 ,,,,,10.32 ,,59.60 ,,4.40 ,,,,,,,56.72 ,80.49 ,,,,59.57 ,33.47 ,10.01 ,,,25.43 ,,,10.94 ,20.11 ,,44.28 ,,155.71 ,10.60 ,,11.05 
2010-02-01,18.79 ,,,,,61.99 ,4.49 ,,,,26.51 ,,,8.38 ,29.11 ,37.05 ,4.87 ,1.45 ,,,,,10.22 ,,60.88 ,,4.51 ,,,,,,,56.66 ,80.44 ,,,,59.59 ,33.72 ,10.31 ,,,25.68 ,,,11.04 ,19.99 ,,44.20 ,,156.72 ,10.60 ,,10.42 
2010-02-02,19.24 ,,,,,62.90 ,4.44 ,,,,28.00 ,,,8.94 ,28.36 ,37.62 ,4.41 ,1.44 ,,,,,10.35 ,,60.81 ,,4.51 ,,,,,,,57.58 ,80.43 ,,,,61.46 ,34.71 ,10.82 ,,,25.94 ,,,11.25 ,20.08 ,,45.92 ,,158.93 ,10.60 ,,10.12 
2010-02-03,18.62 ,,,,,62.65 ,4.40 ,,,,28.65 ,,,9.24 ,27.88 ,37.51 ,4.21 ,1.48 ,,,,,10.33 ,,60.16 ,,4.52 ,,,,,,,57.79 ,81.50 ,,,,59.39 ,34.35 ,10.74 ,,,26.33 ,,,11.09 ,20.13 ,,46.27 ,,159.17 ,10.60 ,,10.52 
2010-02-04,18.03 ,,,,,61.40 ,4.50 ,,,,25.63 ,,,8.61 ,26.94 ,36.60 ,3.74 ,1.42 ,,,,,9.51 ,,59.12 ,,4.39 ,,,,,,,57.92 ,79.21 ,,,,56.45 ,33.79 ,10.27 ,,,25.53 ,,,10.52 ,19.61 ,,45.78 ,,157.57 ,10.60 ,,10.38 
2010-02-05,17.96 ,,,,,61.30 ,4.44 ,,,,25.73 ,,,8.70 ,27.41 ,35.51 ,3.77 ,1.42 ,,,,,9.39 ,,57.64 ,,4.39 ,,,,,,,56.76 ,78.54 ,,,,56.93 ,34.40 ,10.33 ,,,25.51 ,,,11.18 ,19.57 ,,45.29 ,,155.80 ,10.60 ,,10.03 
2010-02-08,17.84 ,,,,,61.01 ,4.47 ,,,,25.77 ,,,8.59 ,27.10 ,35.91 ,3.71 ,1.49 ,,,,,9.34 ,,57.69 ,,4.36 ,,,,,,,56.92 ,77.53 ,,,,57.29 ,34.49 ,10.20 ,,,25.18 ,,,11.37 ,19.53 ,,45.74 ,,156.11 ,10.60 ,,10.02 
2010-02-09,17.88 ,,,,,61.76 ,4.51 ,,,,26.26 ,,,9.09 ,26.97 ,36.29 ,3.70 ,1.45 ,,,,,9.59 ,,58.49 ,,4.36 ,,,,,,,57.10 ,78.72 ,,,,58.63 ,35.55 ,10.60 ,,,25.43 ,,,11.43 ,19.63 ,,46.32 ,,157.46 ,10.60 ,,9.82 
2010-02-10,17.74 ,,,,,61.67 ,4.58 ,,,,26.57 ,,,9.05 ,27.68 ,35.96 ,3.75 ,1.35 ,,,,,9.97 ,,57.85 ,,4.40 ,,,,,,,56.86 ,78.62 ,,,,59.34 ,35.37 ,10.63 ,,,25.33 ,,,11.67 ,19.51 ,,45.81 ,,156.73 ,10.60 ,,9.88 
2010-02-11,17.87 ,,,,,61.96 ,4.69 ,,,,27.76 ,,,9.21 ,28.14 ,36.12 ,3.90 ,1.39 ,,,,,10.23 ,,59.52 ,,4.50 ,,,,,,,58.30 ,80.27 ,,,,60.34 ,35.79 ,10.64 ,,,25.67 ,,,11.69 ,19.77 ,,47.06 ,,158.10 ,10.60 ,,9.82 
2010-02-12,17.80 ,,,,,61.76 ,4.73 ,,,,29.27 ,,,9.43 ,28.29 ,36.21 ,3.88 ,1.46 ,,,,,10.35 ,,59.66 ,,4.44 ,,,,,,,58.86 ,79.18 ,,,,59.97 ,36.76 ,10.63 ,,,25.76 ,,,11.85 ,19.89 ,,48.55 ,,157.52 ,10.60 ,,10.04 
2010-02-16,17.72 ,,,,,62.83 ,4.87 ,,,,28.74 ,,,8.56 ,28.02 ,36.75 ,3.99 ,1.46 ,,,,,10.31 ,,60.60 ,,4.74 ,,,,,,,58.14 ,80.47 ,,,,57.19 ,36.98 ,10.52 ,,,26.07 ,,,11.92 ,20.19 ,,48.47 ,,157.92 ,10.60 ,,9.72 
2010-02-17,17.67 ,,,,,62.85 ,4.76 ,,,,30.46 ,,,8.65 ,27.46 ,36.70 ,4.01 ,1.48 ,,,,,10.28 ,,60.62 ,,4.87 ,,,,,,,57.94 ,80.14 ,,,,57.85 ,36.41 ,10.90 ,,,26.34 ,,,12.00 ,20.52 ,,48.12 ,,157.77 ,10.60 ,,9.95 
2010-02-18,17.73 ,,,,,63.39 ,4.89 ,,,,26.66 ,,,8.25 ,28.11 ,37.02 ,4.09 ,1.44 ,,,,,10.25 ,,60.96 ,,4.89 ,,,,,,,57.19 ,81.11 ,,,,56.01 ,36.82 ,10.87 ,,,27.46 ,,,11.80 ,20.44 ,,49.20 ,,158.70 ,10.60 ,,9.61 
2010-02-19,17.99 ,,,,,63.45 ,4.78 ,,,,26.29 ,,,7.91 ,25.58 ,37.12 ,4.14 ,1.44 ,,,,,10.14 ,,63.85 ,,4.81 ,,,,,,,58.74 ,81.52 ,,,,54.85 ,36.97 ,10.62 ,,,28.07 ,,,11.70 ,20.61 ,,49.88 ,,159.67 ,10.60 ,,9.50 
2010-02-22,17.95 ,,,,,63.42 ,4.65 ,,,,25.53 ,,,7.74 ,24.25 ,36.80 ,4.16 ,1.42 ,,,,,10.16 ,,64.44 ,,4.80 ,,,,,,,59.87 ,80.68 ,,,,55.06 ,37.42 ,10.67 ,,,28.22 ,,,11.47 ,21.41 ,,49.20 ,,159.17 ,10.60 ,,9.30 
2010-02-23,17.67 ,,,,,63.21 ,4.68 ,,,,24.64 ,,,7.51 ,24.25 ,36.29 ,4.26 ,1.44 ,,,,,10.16 ,,63.38 ,,4.82 ,,,,,,,59.45 ,79.71 ,,,,54.93 ,36.47 ,10.30 ,,,27.88 ,,,11.20 ,21.83 ,,48.97 ,,158.32 ,10.60 ,,9.20 
2010-02-24,17.81 ,,,,,63.89 ,4.63 ,,,,24.85 ,,,7.41 ,29.21 ,36.36 ,4.31 ,1.45 ,,,,,10.32 ,,63.38 ,,4.64 ,,,,,,,59.56 ,80.07 ,,,,55.68 ,36.76 ,10.37 ,,,28.42 ,,,11.18 ,21.91 ,,48.71 ,,159.24 ,10.60 ,,9.02 
2010-02-25,17.69 ,,,,,63.70 ,4.52 ,,,,24.34 ,,,7.59 ,28.78 ,36.19 ,4.27 ,1.43 ,,,,,10.42 ,,64.42 ,,4.64 ,,,,,,,60.28 ,79.74 ,,,,56.60 ,36.67 ,10.29 ,,,28.51 ,,,11.10 ,22.48 ,,49.65 ,,159.53 ,10.60 ,,9.13 
